review_id,review_text,rating,date,bank_name,app_name,source,thumbs_up
ecafe965-6f57-4ef5-88ee-9ef8adca142d,clear and presize,5,2025-11-15,DASHEN,DASHEN Mobile,Google Play Store,0
02b493af-68e8-4109-95e9-38dfce50d742,smooth and easy!!!,5,2025-11-14,DASHEN,DASHEN Mobile,Google Play Store,0
b8b11ccd-acac-419e-8ffc-16c86972ffd9,I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,DASHEN,DASHEN Mobile,Google Play Store,0
35ecd30c-9d1c-40c7-90c0-592d9ea5d0bd,"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,DASHEN,DASHEN Mobile,Google Play Store,0
dbd90565-cfa7-4a22-a297-b37face26e17,Very nice App.,5,2025-11-14,DASHEN,DASHEN Mobile,Google Play Store,0
a1d46fd6-d7a6-458a-b1a2-1b5679bd7c02,system failure transfer to others account,2,2025-11-13,DASHEN,DASHEN Mobile,Google Play Store,0
53570f06-6252-49fc-9626-b9e88fe490a9,thank you,1,2025-11-13,DASHEN,DASHEN Mobile,Google Play Store,0
3ece3a7c-9557-45ae-8053-2bf5568f2861,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,DASHEN,DASHEN Mobile,Google Play Store,3
292edafd-2214-4c68-a18e-744b5a0f3db4,"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,DASHEN,DASHEN Mobile,Google Play Store,0
3a8163db-3a24-4d28-bba2-58bb438391aa,wow dashen bank super app,5,2025-11-12,DASHEN,DASHEN Mobile,Google Play Store,0
fec786b2-90d3-454d-a63e-bf53bf71c2a6,"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,DASHEN,DASHEN Mobile,Google Play Store,0
6e114d46-b6cd-4ac4-9b39-611be7092468,Best Mobile Banking App in Ethiopia .,5,2025-11-11,DASHEN,DASHEN Mobile,Google Play Store,0
0564e4c4-c11e-4d31-b2d8-bdc5725ebb2c,very nice app I have ever seen,5,2025-11-10,DASHEN,DASHEN Mobile,Google Play Store,1
898109d7-385c-4fc9-b8a6-bd6e2a303a39,NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,DASHEN,DASHEN Mobile,Google Play Store,2
d5e77822-77c3-4c94-b062-4c36c8b6e210,it's good but is not fast,5,2025-11-09,DASHEN,DASHEN Mobile,Google Play Store,0
ef42c724-ee02-45e6-8c6f-f0f4a8ab7fc6,your financial system must improved,4,2025-11-09,DASHEN,DASHEN Mobile,Google Play Store,0
1f2786d3-7b51-4467-95f2-fb7ef877469a,your service is too good,5,2025-11-08,DASHEN,DASHEN Mobile,Google Play Store,0
09607d06-8ab3-45a4-bc8e-c824930c888a,good experience,5,2025-11-08,DASHEN,DASHEN Mobile,Google Play Store,0
4cdd9b19-e553-4afb-93c9-270d15315c28,ok,5,2025-11-08,DASHEN,DASHEN Mobile,Google Play Store,0
34c15681-d4e1-4690-b330-13b138d9adf2,"Amazing app, 👏",5,2025-11-07,DASHEN,DASHEN Mobile,Google Play Store,0
84e34f1c-ea3e-439c-8076-f8804fa9b556,wooow,5,2025-11-07,DASHEN,DASHEN Mobile,Google Play Store,0
c62e6956-30d4-4d76-8b01-26087c21de71,ok,5,2025-11-07,DASHEN,DASHEN Mobile,Google Play Store,0
25ea2324-c911-4710-b2f0-4f5115675cbe,Nice app,5,2025-11-07,DASHEN,DASHEN Mobile,Google Play Store,0
b1450711-16b6-4649-abcd-19bfc90d87d4,best,5,2025-11-07,DASHEN,DASHEN Mobile,Google Play Store,0
215de933-fc3e-45ce-9bd9-b7d6d113c8c3,"easy to use, friendly",5,2025-11-06,DASHEN,DASHEN Mobile,Google Play Store,0
f5360419-4441-4084-a1c2-eb9b07206b36,"12yr more LC, UCP & ICC & loan",5,2025-11-06,DASHEN,DASHEN Mobile,Google Play Store,0
80a217d4-a389-40ab-bd17-b6c164c76aaa,"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06,DASHEN,DASHEN Mobile,Google Play Store,1
b47d9d1d-7a70-4074-833d-2c1056dda3a0,amzing,5,2025-11-06,DASHEN,DASHEN Mobile,Google Play Store,0
362b7c91-55d7-45f5-bcd5-7088f6b09e3a,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,DASHEN,DASHEN Mobile,Google Play Store,220
6865f69e-cc69-42db-941a-85cc16ce6bf8,betam kerfafa naw,1,2025-11-05,DASHEN,DASHEN Mobile,Google Play Store,0
b91bcd0e-b1b1-42f1-acbb-9445f701adf3,exceptional,5,2025-11-05,DASHEN,DASHEN Mobile,Google Play Store,0
2e58305b-5b99-4fc5-b4f0-1be5623a0558,worst app ever,1,2025-11-05,DASHEN,DASHEN Mobile,Google Play Store,0
6bf6ad8e-bd05-454f-ac8f-fc11c1aeedb5,"Dashen, always two step ahead.",5,2025-11-05,DASHEN,DASHEN Mobile,Google Play Store,0
e2e4f955-c79a-4192-a71e-950a3fde3907,"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,DASHEN,DASHEN Mobile,Google Play Store,0
423d9266-c93e-436a-9a41-3a18a1f020ad,👍,5,2025-11-05,DASHEN,DASHEN Mobile,Google Play Store,0
703187ba-cd29-46c8-9bdf-bdfd54668e67,i am using,5,2025-11-05,DASHEN,DASHEN Mobile,Google Play Store,0
7bf9a8a8-2718-4a3b-85f0-3ac3b628ec84,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,4
e6ada560-df66-4170-b0cb-e04a65ead451,wonderful app,5,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,0
d18aa410-4dc1-4c26-8f7d-a866f5b498ba,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,156
b23ea516-d92d-4e3b-88d4-d0bc679d23cb,go ahead,5,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,0
d4d30d69-4b0a-4ad0-8430-7aa85f6467e6,its supper,5,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,0
e0bb7d0a-fe46-4423-b26d-c9ad4a40afc2,Good,5,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,0
8eb02f5b-df9f-420c-b3b8-834820e32c3c,it's so boring,1,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,0
ba74c62f-ad24-42ab-bbdf-b56a765ba124,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,0
8ffcaec9-4351-4cc7-973c-1d86365894f0,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,1
360a6c12-d948-4ce0-aea6-267b8eaaa743,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,DASHEN,DASHEN Mobile,Google Play Store,134
2abe9685-d09b-407a-9f01-1acdab932ded,Amazing,5,2025-11-03,DASHEN,DASHEN Mobile,Google Play Store,0
b9c85a77-6315-4df3-844d-63d6e0fba45b,wow dashen bank,5,2025-11-02,DASHEN,DASHEN Mobile,Google Play Store,0
0867ee2a-6b98-47c6-9331-8551a0d893c7,ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,DASHEN,DASHEN Mobile,Google Play Store,0
59498129-d37f-4693-a7e7-834300661621,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,DASHEN,DASHEN Mobile,Google Play Store,93
2ccfdda8-3a7e-4c83-a336-837799716a01,it's too slow,1,2025-11-01,DASHEN,DASHEN Mobile,Google Play Store,0
9f025499-c17d-4452-bb71-3c2b7b1c4500,"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,DASHEN,DASHEN Mobile,Google Play Store,1
34e38910-0b27-4048-954e-82aa66d61c43,"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-10-31,DASHEN,DASHEN Mobile,Google Play Store,508
d099e425-3a97-47f7-b671-520b735f3b3d,Nice app,5,2025-10-31,DASHEN,DASHEN Mobile,Google Play Store,0
54ec2a20-6d4c-4934-8f43-95bcbfc419ae,The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,DASHEN,DASHEN Mobile,Google Play Store,0
a2b10118-101d-4ee3-ad6f-61980614aa3b,app is too slow not opening fast,1,2025-10-30,DASHEN,DASHEN Mobile,Google Play Store,0
322b8846-bfa9-46cc-bd78-3764c23d0c37,good,5,2025-10-30,DASHEN,DASHEN Mobile,Google Play Store,0
a0165d49-aca9-41e3-929f-ef67fccf3f56,"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30,DASHEN,DASHEN Mobile,Google Play Store,1
3dff5082-039f-40a3-8d75-11dbf6ed6f44,very nise good,5,2025-10-30,DASHEN,DASHEN Mobile,Google Play Store,0
8e7a821b-fa3e-4d69-aaed-7ef7e4bc9019,very interesting,5,2025-10-30,DASHEN,DASHEN Mobile,Google Play Store,0
99b90e10-84e8-4a3d-b564-b6b1fc10698e,what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,DASHEN,DASHEN Mobile,Google Play Store,0
e938df24-05ce-4d22-adcc-ae6d3a74d22a,Excellent promotion,5,2025-10-29,DASHEN,DASHEN Mobile,Google Play Store,0
1e3e6da6-3485-42a0-bad9-33ae040acb12,viry good,5,2025-10-29,DASHEN,DASHEN Mobile,Google Play Store,0
163201b7-323d-4462-850b-c8453dfcb4cf,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,DASHEN,DASHEN Mobile,Google Play Store,23
57912538-8398-4446-95f5-85a0c28e7a98,it is the worst app ever istg 🤮🤮🤮,1,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
593462a4-2b65-4980-a492-9eeef5f116ca,"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
c68cdc01-a66b-40fe-a6b7-cbb1487156f4,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,20
be6dc291-6fb0-427b-8553-d735553e3313,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,2
9f1611c8-4469-40f3-9b6e-2736c5c13f4e,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
db4710e2-0fb3-459c-a3a5-69445d4cb270,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,1
6cbe56f6-0aff-4ee7-a7fe-2c1ccf6244e4,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,1
5b430dc9-06e5-4015-a4cb-7c671ff8ae9c,This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
1ee92e14-11e6-4db1-8a6c-a627e42c2089,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,1
211b2b4d-826d-4192-9fa8-25d7e38c7666,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
3677b2d7-95ab-4c95-87af-ef1d3edb674e,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,1
90d2468b-101a-4006-ae49-d07185b49594,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,8
ddeb6fa8-f5c7-46d1-b75d-914ce9f0c460,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,1
5c592442-a2c0-4290-95d8-93a1362b4f10,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
8cd152ac-79ad-4248-8a85-574943011aa6,I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,2
9188bb05-84eb-4c73-a234-31c0b5d503b7,"This is amazing app, as it name ,truly supper.",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
0d789c56-bdf8-489e-8f96-c6508734fade,This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
86b26648-6711-4439-a44d-55e9aa090353,"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,3
3628b279-490b-4784-a3ce-d776a20e1bd5,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
9dd2a5b8-d258-4f07-b8ef-c95c4d1e3a23,Astonishing interface with ease of access and complete performance,5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,1
29976e59-78c6-40e6-bc2a-6ba6e9959a09,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,3
99b53c3c-9074-448a-8dd4-4d0ecf85e835,stunning UI with reliable service!,5,2025-10-28,DASHEN,DASHEN Mobile,Google Play Store,0
74f35e55-6ee7-4d01-bc8a-e5b3c92a6b70,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,DASHEN,DASHEN Mobile,Google Play Store,183
5cf2f96d-65d1-4c59-bc53-9ba932c4c57b,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,DASHEN,DASHEN Mobile,Google Play Store,4
f7a77123-8426-440e-afa9-d3e7a0bcc8fd,convinent,5,2025-10-21,DASHEN,DASHEN Mobile,Google Play Store,0
e1d422df-940c-4d01-ad57-d42f3cd1a650,Good,4,2025-10-21,DASHEN,DASHEN Mobile,Google Play Store,0
dd62498b-d256-495f-8251-683626113991,it is Excellent April jest continue more abeaten.....,4,2025-10-19,DASHEN,DASHEN Mobile,Google Play Store,0
b5cdf35c-3557-4d24-b745-5fba84d615d9,I like it,5,2025-10-18,DASHEN,DASHEN Mobile,Google Play Store,0
33904fae-7879-41ca-be3c-4404345cece6,abdrug bentahuuuu,3,2025-10-16,DASHEN,DASHEN Mobile,Google Play Store,0
32334fdd-91e8-4308-a104-bd3291119b05,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,DASHEN,DASHEN Mobile,Google Play Store,8
8921bc6d-74d6-4680-a63e-e57e70ea4b68,Best application,5,2025-10-14,DASHEN,DASHEN Mobile,Google Play Store,0
7426cf04-4823-4217-9cb9-1ba06be0f137,easy,5,2025-10-14,DASHEN,DASHEN Mobile,Google Play Store,0
ac57d562-3e2e-476a-a7fa-5433d1ed321e,lmo,5,2025-10-13,DASHEN,DASHEN Mobile,Google Play Store,0
e20159de-996c-4fc5-9474-e63518140932,meseret birara,5,2025-10-12,DASHEN,DASHEN Mobile,Google Play Store,0
86f17281-1a7a-4ae7-be9f-c2130ab31b88,it doesn't let me open my account,1,2025-10-12,DASHEN,DASHEN Mobile,Google Play Store,0
295d2079-821b-4b20-aaf4-736ba7cb2677,very good,1,2025-10-11,DASHEN,DASHEN Mobile,Google Play Store,0
78a694a1-8f38-4796-a4fc-0310a8c0a031,it is the best,5,2025-10-10,DASHEN,DASHEN Mobile,Google Play Store,0
71b44fde-a457-4a5d-bd21-cee994689ee2,nice and best,5,2025-10-10,DASHEN,DASHEN Mobile,Google Play Store,0
7d17e2b7-b9f7-4020-896d-43519468918f,good,5,2025-10-09,DASHEN,DASHEN Mobile,Google Play Store,0
a4024312-1bfc-4942-bab2-89a8800248ff,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,1,2025-10-08,DASHEN,DASHEN Mobile,Google Play Store,1
530dd237-64b5-4402-812f-39790e254ca7,hayelu Beranu Bashre,5,2025-10-07,DASHEN,DASHEN Mobile,Google Play Store,0
1b877d16-56c5-4310-ab75-0f9e6491b679,👎👎👎👎👎👎👎👎 connection not fast,5,2025-10-07,DASHEN,DASHEN Mobile,Google Play Store,0
92c02ccf-dc16-4085-a570-ba0db7e1c8b2,good,5,2025-10-06,DASHEN,DASHEN Mobile,Google Play Store,0
fded7d2d-d728-45d8-bbff-d921bb72b84c,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",4,2025-10-06,DASHEN,DASHEN Mobile,Google Play Store,38
dc05323e-52e8-456d-b11d-723ad497bb76,perfect,5,2025-10-05,DASHEN,DASHEN Mobile,Google Play Store,0
8a4c8a02-5cf7-48f5-a9c6-b9dc12a9bd4f,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,DASHEN,DASHEN Mobile,Google Play Store,0
b8460ed9-6fc3-4641-8e95-169ed65ef8ee,wow,5,2025-10-04,DASHEN,DASHEN Mobile,Google Play Store,0
57d4668e-fea7-4959-9bfa-94ef44056c71,tadesa melka tulluu,1,2025-10-04,DASHEN,DASHEN Mobile,Google Play Store,0
98f164eb-f69b-4bd7-ad2d-defcfa2249a1,I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,DASHEN,DASHEN Mobile,Google Play Store,2
4405edcc-29c2-4606-9119-32fd60425503,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,DASHEN,DASHEN Mobile,Google Play Store,6
29cefc71-17c5-4da9-b52d-14ea873c14fc,withdraw,1,2025-10-02,DASHEN,DASHEN Mobile,Google Play Store,0
befc23dd-22be-4039-ab16-311ebf096360,It takes gazillion years to open 😶,3,2025-10-02,DASHEN,DASHEN Mobile,Google Play Store,1
fe52deb6-a04e-457e-a84a-4946e5c13f89,this app is outstanding,5,2025-10-01,DASHEN,DASHEN Mobile,Google Play Store,0
ca1bd0cc-d7e8-461f-89c9-f7493cb9c23d,totally bad,1,2025-10-01,DASHEN,DASHEN Mobile,Google Play Store,0
8fcb61bb-c476-4963-9ce7-8520c21fdb32,I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,DASHEN,DASHEN Mobile,Google Play Store,5
e7f1ebae-d2de-4e91-a920-92d2b5df4c3d,nice app,5,2025-09-30,DASHEN,DASHEN Mobile,Google Play Store,0
fea7ddf0-9823-4b17-8885-7694e0a1237a,ሙነጃት አብድላ ሸረፍ,2,2025-09-30,DASHEN,DASHEN Mobile,Google Play Store,0
c7f14167-31f9-4fec-bf3e-5997616a9dfe,it fast service,5,2025-09-29,DASHEN,DASHEN Mobile,Google Play Store,0
04461449-8fd8-4684-8b12-1bc3aee7f6f2,"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,DASHEN,DASHEN Mobile,Google Play Store,4
9a6e8134-27c5-45f1-8dae-6c6fb1827281,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,DASHEN,DASHEN Mobile,Google Play Store,343
08a896dd-2fa2-481f-ba8d-53e773c2ebe0,I love it 👍,5,2025-09-28,DASHEN,DASHEN Mobile,Google Play Store,1
f6eb5502-78e4-4092-8135-5f350dc7947c,Best,5,2025-09-28,DASHEN,DASHEN Mobile,Google Play Store,1
f42317c0-6835-47ab-8af9-1527e863d6c7,nice,5,2025-09-28,DASHEN,DASHEN Mobile,Google Play Store,0
148f9fa2-0406-42c0-a3ca-d4e80633c6c8,gooe,5,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,0
639aedfd-a81c-49d8-8f52-53848d0f874a,nice app,5,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,0
a2779b7b-ad8d-420f-a4d4-d1e4ec4212d8,Dashen super app is the best all ethiopian banks keep it,5,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,2
8d1ad519-2698-4fcf-b4d5-bf45bf22cc37,cool app,5,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,0
f70c861d-2247-481d-906f-86f608f595d6,nice,5,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,0
90dfd168-3d83-4e21-87ee-6500a304e586,App That makes cashless society in our century and Easy to use.,5,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,1
24c09146-a504-429e-a1fe-9ffb57e044ad,tadass,1,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,0
f3297b4d-0fc8-4221-9daf-4bbe7022c8f1,ሙሃጂራ,1,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,0
32f7f582-e0e2-4127-b460-8faa11fc3ba1,It is an amazing app and all in one,5,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,0
a508c79d-95b9-4133-a32b-095e1bf3c75c,i dont like it,1,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,0
79e31cae-3560-497e-af19-327dd7ee607f,Dashen is the Future,5,2025-09-27,DASHEN,DASHEN Mobile,Google Play Store,1
a79e878a-c8c3-4933-9eb3-8a2fa41911a3,the best version in 🇪🇹,5,2025-09-26,DASHEN,DASHEN Mobile,Google Play Store,0
e0b1cd75-ae0c-4424-aa2c-49c5c848c96a,excellent,5,2025-09-26,DASHEN,DASHEN Mobile,Google Play Store,0
811f3549-2ca4-43f3-b03a-f0aff42e4b37,"its amazing app, visually stunning",5,2025-09-26,DASHEN,DASHEN Mobile,Google Play Store,0
e687285e-63ca-4319-bd69-a8a7f1029943,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,DASHEN,DASHEN Mobile,Google Play Store,8
08d88ef0-1304-4fb7-9cb4-97977dc02cf7,the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,DASHEN,DASHEN Mobile,Google Play Store,1
0ad08d24-eefb-44bb-91c2-49266c0850ce,I love the new user interface,5,2025-09-26,DASHEN,DASHEN Mobile,Google Play Store,1
97806b54-1708-4b5c-a367-7cb034c107cd,ok,5,2025-09-26,DASHEN,DASHEN Mobile,Google Play Store,0
